Date,T2M,T2M_MAX,T2M_MIN,QV2M,PRECTOTCORR,PS,WS2M,WS10M,WD10M,TS,RH2M,WD2M
5/19/1981,25.85,34.78,16.34,3.89,0,98.42,3,4.18,94.8,27.33,20.55,98.1
5/20/1981,28.01,36.35,20.02,4.1,0,98.3,2.59,3.65,107.6,29.73,18.03,110.5
5/21/1981,28.28,36.94,19.09,3.56,0,98.04,2.28,3.35,130,30.2,15.78,137.4
5/22/1981,28.43,37.59,18.79,2.87,0,97.94,2.51,3.6,97.2,30.03,12.96,97.5
5/23/1981,30.41,38.64,22.89,2.74,0,97.81,4.1,5.63,135.6,31.02,10.71,135.4
5/24/1981,29.66,37.28,22.22,2.92,0,97.74,2.57,3.65,112.4,30.59,11.6,110.9
5/25/1981,31.04,40.16,22.34,4.08,0,97.45,4.7,6.28,141.4,31.83,15.73,141.8
5/26/1981,32.37,41.42,23.89,3.62,0,96.94,4.6,6.15,146.1,32.14,12.12,145.4
5/27/1981,27.96,35.15,21.63,7.05,0,97.31,4.43,5.79,357.3,29.52,30.57,357.5
5/28/1981,25.11,34,16.93,7.52,0,98.03,4.92,6.35,45.9,27.11,42.78,45.9
5/29/1981,28.08,38.56,17.56,5.16,0,97.94,3.57,4.79,82.7,29.57,25.67,84.2
5/30/1981,31.88,41.33,23.56,4.19,0,97.68,5.45,7.28,141.1,32.35,15.06,141.6
5/31/1981,33.46,42.66,25.05,3.88,0,97.61,5.69,7.55,142.3,34.01,12.58,142.4
6/1/1981,33.83,41.85,26.55,4,0,97.62,3.7,5.03,156.2,34.18,12.54,156.9
6/2/1981,34.34,43.39,26.03,5.12,0,97.49,3.31,4.44,208.4,35.58,15.58,206.3
6/3/1981,34.93,42.92,26.6,6.12,0,97.48,1.77,2.55,226.4,36.71,18.54,225.4
6/4/1981,32.94,41.29,24.41,8.32,0,97.49,2.99,3.89,359.8,34.63,27.74,358.6
6/5/1981,27.25,35.65,19.98,8.66,0,97.89,5.55,7.11,37.6,29.52,40.6,37.5
6/6/1981,28.12,37.61,18.34,4.64,0,97.98,2.99,4.01,69.4,29.89,23.36,69.7
6/7/1981,31.05,40.1,21.34,2.99,0,97.86,2.65,3.72,106.5,32.99,11.38,110.7
6/8/1981,31.93,40.71,24.24,4.36,0,97.75,3.3,4.46,93.4,33.73,15.53,96.4
6/9/1981,31.3,39.99,22.57,5.89,0,97.65,2.94,3.93,64.3,33.59,22.19,64.6
6/10/1981,31.46,39.24,22.83,4.98,0,97.82,3.72,4.88,61.7,33.54,18.03,60.3
6/11/1981,31,38.78,24.61,5.61,0,98.03,2.48,3.38,53.6,32.19,19.68,51.9
6/12/1981,31.32,39.07,23.06,5.29,0,97.92,2.87,3.88,66.9,33.67,19.34,69.1
6/13/1981,30.23,37.78,22.2,4.92,0,97.81,3.71,4.87,54.3,32.54,19.31,53.6
6/14/1981,28.87,35.89,20.94,5.7,0,97.82,4.14,5.4,47.4,30.85,24.78,47.2
6/15/1981,30.39,38.43,21.93,7.4,0,97.77,5.02,6.53,73.4,31.99,29.94,73.9
6/16/1981,31.17,39,23.44,5.64,0,97.72,3.72,5,77.2,32.79,20.8,78.2
6/17/1981,33.58,40.77,24.96,5.5,0.01,97.53,2.25,3.08,241.7,34.71,17.2,250.3
6/18/1981,29.55,35.75,23.64,9.13,2.28,97.55,3.91,5.07,17.5,31.21,36.33,19.6
6/19/1981,30.38,38.17,22.28,7.04,0.01,97.44,4.24,5.53,53.7,31.85,27.85,54.3
6/20/1981,32.16,39.3,24.5,6.74,0,97.61,2.55,3.49,87.9,33.91,23.34,90.5
6/21/1981,32.41,40.5,24.11,6.89,0,97.58,3.52,4.68,351.7,34.03,24.07,323.9
6/22/1981,32,39.78,23.73,7.81,0,97.44,2.47,3.35,347.7,34.14,28.25,342.3
6/23/1981,32.51,39.57,25.59,7.13,0,97.23,1.5,2.21,90.1,33.47,23.71,102.3
6/24/1981,33.22,42.13,26.09,5.89,0.01,97.14,3.14,4.36,194,33.46,18.98,202.8
6/25/1981,36.19,44.81,27.25,5.88,0.19,97.06,3.95,5.26,200.4,36.77,16.53,200.8
6/26/1981,34.36,40.06,29.5,8.39,1.92,97.36,3.76,4.9,291.6,35.91,24.52,291.5
6/27/1981,34.19,43.01,25,8.78,0.01,97.41,2.69,3.55,66.7,35.18,29.63,70.9
6/28/1981,36.33,45.47,28.6,5.36,0,97.42,3.9,5.39,154,36.8,14.86,155
6/29/1981,36.79,45.75,28.27,4.81,0.01,97.6,4.46,6.01,143.8,37.48,13.03,144.6
6/30/1981,36.46,44.67,27.54,3.9,0,97.73,3.52,4.8,134.1,37.61,10.77,137
7/1/1981,36.79,44.84,28.83,4.85,0,97.68,3.36,4.5,145.9,37.74,13.07,145.7
7/2/1981,36.85,44.95,28.36,4.09,0,97.7,4.38,5.95,143.3,37.39,11.28,142.9
7/3/1981,37.21,45.19,29.95,3.84,0,97.75,3.54,4.97,146.7,37.85,10.07,147
7/4/1981,37.05,45.34,28.94,4.83,0,97.78,3.02,4.17,117,38.55,12.94,117
7/5/1981,35.39,44.46,26.26,5.56,0,97.78,2.96,3.98,98.5,37.3,17.56,102.3
7/6/1981,34.22,43.19,25.97,5.98,0,97.86,3.29,4.34,58.6,36.66,19.84,58.2
7/7/1981,31.26,38.59,24.22,5.76,0,98.06,4.94,6.38,71.3,33.16,21.94,71.5
7/8/1981,31.67,39.11,24.1,5.6,0,98,3.14,4.23,85.2,33.98,19.99,87.5
7/9/1981,34.12,42.01,25.08,5.42,0,97.71,2.8,3.7,159.5,35.04,17.16,160.9
7/10/1981,36.45,44.9,27.49,4.83,0,97.4,2.86,4.07,207.7,36.97,13.39,208.8
